target_count,seed_index,stage,cycles,actual_iter,result_index,trial_count,L_BBHT,semantic_equal
16,55,K4/H4-E4,20757,8,10931,16,33,1
16,55,K3/H3-E4,19028,8,10931,16,33,1
16,55,K3/H3-E4-M1,14998,8,10931,16,33,1
16,55,K3/H3-E4-M2,11448,8,10931,16,33,1
16,56,Normal-E1,23879,10,10931,10,10,1
16,56,K4/H4-E1,16551,3,10931,10,10,1
16,56,K4/H4-E4,13862,3,10931,10,10,1
16,56,K3/H3-E4,12753,3,10931,10,10,1
16,56,K3/H3-E4-M1,10193,3,10931,10,10,1
16,56,K3/H3-E4-M2,7661,3,10931,10,10,1
16,57,Normal-E1,85127,61,7786,17,61,1
16,57,K4/H4-E1,33032,14,7786,17,61,1
16,57,K4/H4-E4,21895,14,7786,17,61,1
16,57,K3/H3-E4,20682,14,7786,17,61,1
16,57,K3/H3-E4-M1,16330,14,7786,17,61,1
16,57,K3/H3-E4-M2,13123,14,7786,17,61,1
16,58,Normal-E1,58983,37,1721,15,37,1
16,58,K4/H4-E1,31267,12,1721,15,37,1
16,58,K4/H4-E4,21666,12,1721,15,37,1
16,58,K3/H3-E4,19817,12,1721,15,37,1
16,58,K3/H3-E4-M1,15977,12,1721,15,37,1
16,58,K3/H3-E4-M2,11910,12,1721,15,37,1
16,59,Normal-E1,72574,49,7786,16,49,1
16,59,K4/H4-E1,34729,15,7786,16,49,1
16,59,K4/H4-E4,22824,15,7786,16,49,1
16,59,K3/H3-E4,21295,15,7786,16,49,1
16,59,K3/H3-E4-M1,17199,15,7786,16,49,1
16,59,K3/H3-E4-M2,12948,15,7786,16,49,1
16,60,Normal-E1,110861,84,7786,18,84,1
16,60,K4/H4-E1,43539,21,7786,18,84,1
16,60,K4/H4-E4,27271,21,7786,18,84,1
16,60,K3/H3-E4,24541,23,7786,18,84,1
16,60,K3/H3-E4-M1,19933,23,7786,18,84,1
16,60,K3/H3-E4-M2,16198,23,7786,18,84,1
16,61,Normal-E1,115402,83,14405,21,83,1
16,61,K4/H4-E1,51560,25,14405,21,83,1
16,61,K4/H4-E4,31975,25,14405,21,83,1
16,61,K3/H3-E4,29779,27,14405,21,83,1
16,61,K3/H3-E4-M1,24466,27,14405,21,83,1
16,61,K3/H3-E4-M2,18350,27,14405,21,83,1
16,62,Normal-E1,104858,77,491,19,77,1
16,62,K4/H4-E1,37414,15,491,19,77,1
16,62,K4/H4-E4,25509,15,491,19,77,1
16,62,K3/H3-E4,23135,15,491,19,77,1
16,62,K3/H3-E4-M1,18438,15,491,19,77,1
16,62,K3/H3-E4-M2,14209,15,491,19,77,1
16,63,Normal-E1,65405,42,7786,16,42,1
16,63,K4/H4-E1,29207,10,7786,16,42,1
16,63,K4/H4-E4,21142,10,7786,16,42,1
16,63,K3/H3-E4,20298,11,7786,16,42,1
16,63,K3/H3-E4-M1,16202,11,7786,16,42,1
16,63,K3/H3-E4-M2,11940,11,7786,16,42,1
16,64,Normal-E1,53814,32,10931,16,32,1
16,64,K4/H4-E1,31555,12,10931,16,32,1
16,64,K4/H4-E4,22218,12,10931,16,32,1
16,64,K3/H3-E4,19432,12,10931,16,32,1
16,64,K3/H3-E4-M1,15542,12,10931,16,32,1
16,64,K3/H3-E4-M2,12519,12,10931,16,32,1
16,65,Normal-E1,96626,67,10839,21,67,1
16,65,K4/H4-E1,48382,25,10839,21,67,1
16,65,K4/H4-E4,28957,25,10839,21,67,1
16,65,K3/H3-E4,27529,27,10839,21,67,1
16,65,K3/H3-E4-M1,22153,27,10839,21,67,1
16,65,K3/H3-E4-M2,17958,27,10839,21,67,1
16,66,Normal-E1,65639,45,491,15,45,1
16,66,K4/H4-E1,29777,12,491,15,45,1
16,66,K4/H4-E4,20944,12,491,15,45,1
16,66,K3/H3-E4,18211,12,491,15,45,1
16,66,K3/H3-E4-M1,14452,12,491,15,45,1
16,66,K3/H3-E4-M2,12113,12,491,15,45,1
16,67,Normal-E1,51960,30,8685,16,30,1
16,67,K4/H4-E1,26690,8,8685,16,30,1
16,67,K4/H4-E4,19776,8,8685,16,30,1
16,67,K3/H3-E4,18853,9,8685,16,30,1
16,67,K3/H3-E4-M1,14757,9,8685,16,30,1
16,67,K3/H3-E4-M2,11537,9,8685,16,30,1
16,68,Normal-E1,112044,81,3947,21,81,1
16,68,K4/H4-E1,54648,30,3947,21,81,1
16,68,K4/H4-E4,31223,30,3947,21,81,1
16,68,K3/H3-E4,29411,31,3947,21,81,1
16,68,K3/H3-E4-M1,24035,31,3947,21,81,1
16,68,K3/H3-E4-M2,19075,31,3947,21,81,1
16,69,Normal-E1,59597,36,5281,17,36,1
16,69,K4/H4-E1,31054,11,5281,17,36,1
16,69,K4/H4-E4,22221,11,5281,17,36,1
16,69,K3/H3-E4,20443,12,5281,17,36,1
16,69,K3/H3-E4-M1,16091,12,5281,17,36,1
16,69,K3/H3-E4-M2,12661,12,5281,17,36,1
16,70,Normal-E1,8122,3,2852,4,3,1
16,70,K4/H4-E1,9011,1,2852,4,3,1
16,70,K4/H4-E4,7858,1,2852,4,3,1
16,70,K3/H3-E4,6749,1,2852,4,3,1
16,70,K3/H3-E4-M1,5725,1,2852,4,3,1
16,70,K3/H3-E4-M2,5140,1,2852,4,3,1
16,71,Normal-E1,49603,27,2852,16,27,1
16,71,K4/H4-E1,31033,11,2852,16,27,1
16,71,K4/H4-E4,22200,11,2852,16,27,1
16,71,K3/H3-E4,20256,12,2852,16,27,1
16,71,K3/H3-E4-M1,16160,12,2852,16,27,1
16,71,K3/H3-E4-M2,12282,12,2852,16,27,1
16,72,Normal-E1,30707,15,491,12,15,1
16,72,K4/H4-E1,18233,4,491,12,15,1
16,72,K4/H4-E4,14776,4,491,12,15,1
16,72,K3/H3-E4,13665,4,491,12,15,1
16,72,K3/H3-E4-M1,10593,4,491,12,15,1
16,72,K3/H3-E4-M2,8652,4,491,12,15,1
16,73,Normal-E1,59230,35,1721,17,35,1
16,73,K4/H4-E1,29754,10,1721,17,35,1
16,73,K4/H4-E4,21689,10,1721,17,35,1
16,73,K3/H3-E4,20578,10,1721,17,35,1
16,73,K3/H3-E4-M1,16226,10,1721,17,35,1
16,73,K3/H3-E4-M2,11987,10,1721,17,35,1
16,74,Normal-E1,28450,15,10593,10,15,1
16,74,K4/H4-E1,18027,5,10593,10,15,1
16,74,K4/H4-E4,13802,5,10593,10,15,1
16,74,K3/H3-E4,12693,5,10593,10,15,1
16,74,K3/H3-E4-M1,10133,5,10593,10,15,1
16,74,K3/H3-E4-M2,8190,5,10593,10,15,1
16,75,Normal-E1,50820,31,15288,14,31,1
16,75,K4/H4-E1,23324,6,15288,14,31,1
16,75,K4/H4-E4,18850,6,15288,14,31,1
16,75,K3/H3-E4,16766,6,15288,14,31,1
16,75,K3/H3-E4-M1,13182,6,15288,14,31,1
16,75,K3/H3-E4-M2,9910,6,15288,14,31,1
16,76,Normal-E1,26079,13,2852,10,13,1
16,76,K4/H4-E1,16687,4,2852,10,13,1
16,76,K4/H4-E4,13230,4,2852,10,13,1
16,76,K3/H3-E4,12121,4,2852,10,13,1
16,76,K3/H3-E4-M1,9561,4,2852,10,13,1
16,76,K3/H3-E4-M2,7959,4,2852,10,13,1
16,77,Normal-E1,50958,31,8685,15,31,1
16,77,K4/H4-E1,25607,9,8685,15,31,1
16,77,K4/H4-E4,18310,9,8685,15,31,1
16,77,K3/H3-E4,17190,9,8685,15,31,1
16,77,K3/H3-E4-M1,13350,9,8685,15,31,1
16,77,K3/H3-E4-M2,10916,9,8685,15,31,1
16,78,Normal-E1,65733,41,15288,17,41,1
16,78,K4/H4-E1,29027,9,15288,17,41,1
16,78,K4/H4-E4,21730,9,15288,17,41,1
16,78,K3/H3-E4,20619,9,15288,17,41,1
16,78,K3/H3-E4-M1,16267,9,15288,17,41,1
16,78,K3/H3-E4-M2,11880,9,15288,17,41,1
16,79,Normal-E1,65273,43,491,16,43,1
16,79,K4/H4-E1,34224,15,491,16,43,1
16,79,K4/H4-E4,22319,15,491,16,43,1
16,79,K3/H3-E4,20464,16,491,16,43,1
16,79,K3/H3-E4-M1,16368,16,491,16,43,1
16,79,K3/H3-E4-M2,13210,16,491,16,43,1
16,80,Normal-E1,32187,16,491,12,16,1
16,80,K4/H4-E1,19713,5,491,12,16,1
16,80,K4/H4-E4,15488,5,491,12,16,1
16,80,K3/H3-E4,14379,5,491,12,16,1
16,80,K3/H3-E4-M1,11307,5,491,12,16,1
16,80,K3/H3-E4-M2,8963,5,491,12,16,1
16,81,Normal-E1,24214,12,8685,9,12,1
16,81,K4/H4-E1,15331,3,8685,9,12,1
16,81,K4/H4-E4,12642,3,8685,9,12,1
16,81,K3/H3-E4,11533,3,8685,9,12,1
16,81,K3/H3-E4-M1,9229,3,8685,9,12,1
16,81,K3/H3-E4-M2,7409,3,8685,9,12,1
16,82,Normal-E1,35143,18,8685,12,18,1
16,82,K4/H4-E1,20603,5,8685,12,18,1
16,82,K4/H4-E4,16378,5,8685,12,18,1
16,82,K3/H3-E4,15267,5,8685,12,18,1
16,82,K3/H3-E4-M1,12195,5,8685,12,18,1
16,82,K3/H3-E4-M2,8952,5,8685,12,18,1
16,83,Normal-E1,25963,12,2852,10,12,1
16,83,K4/H4-E1,18638,5,2852,10,12,1
16,83,K4/H4-E4,14413,5,2852,10,12,1
16,83,K3/H3-E4,13304,5,2852,10,12,1
16,83,K3/H3-E4-M1,10744,5,2852,10,12,1
16,83,K3/H3-E4-M2,8243,5,2852,10,12,1
16,84,Normal-E1,92256,66,7786,18,66,1
16,84,K4/H4-E1,42139,20,7786,18,66,1
16,84,K4/H4-E4,26394,20,7786,18,66,1
16,84,K3/H3-E4,24659,23,7786,18,66,1
16,84,K3/H3-E4-M1,20051,23,7786,18,66,1
16,84,K3/H3-E4-M2,16021,23,7786,18,66,1
16,85,Normal-E1,69343,44,2852,18,44,1
16,85,K4/H4-E1,33931,12,2852,18,44,1
16,85,K4/H4-E4,24330,12,2852,18,44,1
16,85,K3/H3-E4,22881,17,2852,18,44,1
16,85,K3/H3-E4-M1,18273,17,2852,18,44,1
16,85,K3/H3-E4-M2,14439,17,2852,18,44,1
16,86,Normal-E1,57003,36,7786,15,36,1
16,86,K4/H4-E1,26797,9,7786,15,36,1
16,86,K4/H4-E4,19500,9,7786,15,36,1
16,86,K3/H3-E4,18079,9,7786,15,36,1
16,86,K3/H3-E4-M1,14429,9,7786,15,36,1
16,86,K3/H3-E4-M2,11365,9,7786,15,36,1
16,87,Normal-E1,68582,46,7786,16,46,1
16,87,K4/H4-E1,31350,13,7786,16,46,1
16,87,K4/H4-E4,21284,13,7786,16,46,1
16,87,K3/H3-E4,19870,13,7786,16,46,1
16,87,K3/H3-E4-M1,15774,13,7786,16,46,1
16,87,K3/H3-E4-M2,12442,13,7786,16,46,1
16,88,Normal-E1,70534,48,10593,16,48,1
16,88,K4/H4-E1,33779,15,10593,16,48,1
16,88,K4/H4-E4,21874,15,10593,16,48,1
16,88,K3/H3-E4,20558,16,10593,16,48,1
16,88,K3/H3-E4-M1,16513,16,10593,16,48,1
16,88,K3/H3-E4-M2,13269,16,10593,16,48,1
16,89,Normal-E1,47156,27,5281,14,27,1
16,89,K4/H4-E1,25407,8,5281,14,27,1
16,89,K4/H4-E4,18878,8,5281,14,27,1
16,89,K3/H3-E4,17769,8,5281,14,27,1
16,89,K3/H3-E4-M1,14185,8,5281,14,27,1
16,89,K3/H3-E4-M2,10448,8,5281,14,27,1
16,90,Normal-E1,80396,54,5281,18,54,1
16,90,K4/H4-E1,42151,21,5281,18,54,1
16,90,K4/H4-E4,25638,21,5281,18,54,1
16,90,K3/H3-E4,25323,24,5281,18,54,1
16,90,K3/H3-E4-M1,20715,24,5281,18,54,1
16,90,K3/H3-E4-M2,16214,24,5281,18,54,1
16,91,Normal-E1,77736,53,10931,17,53,1
16,91,K4/H4-E1,38536,18,10931,17,53,1
16,91,K4/H4-E4,24782,18,10931,17,53,1
16,91,K3/H3-E4,22614,18,10931,17,53,1
16,91,K3/H3-E4-M1,18262,18,10931,17,53,1
16,91,K3/H3-E4-M2,14266,18,10931,17,53,1
16,92,Normal-E1,115197,86,507,20,86,1
16,92,K4/H4-E1,45910,23,507,20,86,1
16,92,K4/H4-E4,27861,23,507,20,86,1
16,92,K3/H3-E4,26321,25,507,20,86,1
16,92,K3/H3-E4-M1,21261,25,507,20,86,1
16,92,K3/H3-E4-M2,17047,25,507,20,86,1
16,93,Normal-E1,66404,45,5281,15,45,1
16,93,K4/H4-E1,28396,10,5281,15,45,1
16,93,K4/H4-E4,20331,10,5281,15,45,1
16,93,K3/H3-E4,18446,10,5281,15,45,1
16,93,K3/H3-E4-M1,14606,10,5281,15,45,1
16,93,K3/H3-E4-M2,11519,10,5281,15,45,1
16,94,Normal-E1,63202,40,1721,17,40,1
16,94,K4/H4-E1,29025,10,1721,17,40,1
16,94,K4/H4-E4,20960,10,1721,17,40,1
16,94,K3/H3-E4,20452,14,1721,17,40,1
16,94,K3/H3-E4-M1,16100,14,1721,17,40,1
16,94,K3/H3-E4-M2,13084,14,1721,17,40,1
16,95,Normal-E1,26090,12,4724,10,12,1
16,95,K4/H4-E1,18766,5,4724,10,12,1
16,95,K4/H4-E4,14541,5,4724,10,12,1
16,95,K3/H3-E4,13432,5,4724,10,12,1
16,95,K3/H3-E4-M1,10872,5,4724,10,12,1
16,95,K3/H3-E4-M2,8340,5,4724,10,12,1
16,96,Normal-E1,65260,42,4724,17,42,1
16,96,K4/H4-E1,31651,11,4724,17,42,1
16,96,K4/H4-E4,22818,11,4724,17,42,1
16,96,K3/H3-E4,19643,11,4724,17,42,1
16,96,K3/H3-E4-M1,15291,11,4724,17,42,1
16,96,K3/H3-E4-M2,12329,11,4724,17,42,1
16,97,Normal-E1,54909,33,1801,16,33,1
16,97,K4/H4-E1,34027,14,1801,16,33,1
16,97,K4/H4-E4,22505,14,1801,16,33,1
16,97,K3/H3-E4,20562,16,1801,16,33,1
16,97,K3/H3-E4-M1,16466,16,1801,16,33,1
16,97,K3/H3-E4-M2,13642,16,1801,16,33,1
16,98,Normal-E1,37398,20,1801,13,20,1
16,98,K4/H4-E1,22350,7,1801,13,20,1
16,98,K4/H4-E4,16589,7,1801,13,20,1
16,98,K3/H3-E4,15480,7,1801,13,20,1
16,98,K3/H3-E4-M1,12152,7,1801,13,20,1
16,98,K3/H3-E4-M2,9809,7,1801,13,20,1
16,99,Normal-E1,131877,101,15288,21,101,1
16,99,K4/H4-E1,56228,31,15288,21,101,1
16,99,K4/H4-E4,32035,31,15288,21,101,1
16,99,K3/H3-E4,28718,31,15288,21,101,1
16,99,K3/H3-E4-M1,23409,31,15288,21,101,1
16,99,K3/H3-E4-M2,19213,31,15288,21,101,1
64,0,Normal-E1,12332,4,2852,6,4,1
64,0,K4/H4-E1,12204,2,2852,6,4,1
64,0,K4/H4-E4,10283,2,2852,6,4,1
64,0,K3/H3-E4,9174,2,2852,6,4,1
64,0,K3/H3-E4-M1,7638,2,2852,6,4,1
64,0,K3/H3-E4-M2,6094,2,2852,6,4,1
64,1,Normal-E1,31394,14,8685,13,14,1
64,1,K4/H4-E1,20625,5,8685,13,14,1
64,1,K4/H4-E4,16400,5,8685,13,14,1
64,1,K3/H3-E4,15142,5,8685,13,14,1
64,1,K3/H3-E4-M1,11814,5,8685,13,14,1
64,1,K3/H3-E4-M2,9347,5,8685,13,14,1
64,2,Normal-E1,12299,3,8089,7,3,1
64,2,K4/H4-E1,12697,2,8089,7,3,1
64,2,K4/H4-E4,10776,2,8089,7,3,1
64,2,K3/H3-E4,9667,2,8089,7,3,1
64,2,K3/H3-E4-M1,7875,2,8089,7,3,1
64,2,K3/H3-E4-M2,6425,2,8089,7,3,1
64,3,Normal-E1,37203,19,4876,13,19,1
64,3,K4/H4-E1,21123,5,4876,13,19,1
64,3,K4/H4-E4,16898,5,4876,13,19,1
64,3,K3/H3-E4,15787,5,4876,13,19,1
64,3,K3/H3-E4-M1,12459,5,4876,13,19,1
64,3,K3/H3-E4-M2,9310,5,4876,13,19,1
64,4,Normal-E1,15035,4,4720,8,4,1
64,4,K4/H4-E1,13888,2,4720,8,4,1
64,4,K4/H4-E4,11967,2,4720,8,4,1
64,4,K3/H3-E4,10858,2,4720,8,4,1
64,4,K3/H3-E4-M1,8810,2,4720,8,4,1
64,4,K3/H3-E4-M2,6803,2,4720,8,4,1
64,5,Normal-E1,64983,40,4876,18,40,1
64,5,K4/H4-E1,32421,12,4876,18,40,1
64,5,K4/H4-E4,24006,12,4876,18,40,1
64,5,K3/H3-E4,21193,12,4876,18,40,1
64,5,K3/H3-E4-M1,16585,12,4876,18,40,1
64,5,K3/H3-E4-M2,12915,12,4876,18,40,1
64,6,Normal-E1,40453,24,7786,12,24,1
64,6,K4/H4-E1,20753,6,7786,12,24,1
64,6,K4/H4-E4,15760,6,7786,12,24,1
64,6,K3/H3-E4,14651,6,7786,12,24,1
64,6,K3/H3-E4-M1,11579,6,7786,12,24,1
64,6,K3/H3-E4-M2,9173,6,7786,12,24,1
64,7,Normal-E1,40671,25,1801,12,25,1
64,7,K4/H4-E1,21536,7,1801,12,25,1
64,7,K4/H4-E4,15775,7,1801,12,25,1
64,7,K3/H3-E4,14098,7,1801,12,25,1
64,7,K3/H3-E4-M1,11040,7,1801,12,25,1
64,7,K3/H3-E4-M2,9470,7,1801,12,25,1
64,8,Normal-E1,28560,13,3304,11,13,1
64,8,K4/H4-E1,19694,5,3304,11,13,1
64,8,K4/H4-E4,15469,5,3304,11,13,1
64,8,K3/H3-E4,14358,5,3304,11,13,1
64,8,K3/H3-E4-M1,11542,5,3304,11,13,1
64,8,K3/H3-E4-M2,8639,5,3304,11,13,1
64,9,Normal-E1,1446,0,12001,1,0,1
64,9,K4/H4-E1,5924,0,12001,1,0,1
64,9,K4/H4-E4,5539,0,12001,1,0,1
64,9,K3/H3-E4,4430,0,12001,1,0,1
64,9,K3/H3-E4-M1,4174,0,12001,1,0,1
64,9,K3/H3-E4-M2,3834,0,12001,1,0,1
64,10,Normal-E1,10653,4,8685,5,4,1
64,10,K4/H4-E1,11035,2,8685,5,4,1
64,10,K4/H4-E4,9114,2,8685,5,4,1
64,10,K3/H3-E4,8005,2,8685,5,4,1
64,10,K3/H3-E4-M1,6725,2,8685,5,4,1
64,10,K3/H3-E4-M2,5738,2,8685,5,4,1
64,11,Normal-E1,35094,19,682,12,19,1
64,11,K4/H4-E1,21738,7,682,12,19,1
64,11,K4/H4-E4,15977,7,682,12,19,1
64,11,K3/H3-E4,14717,7,682,12,19,1
64,11,K3/H3-E4-M1,11645,7,682,12,19,1
64,11,K3/H3-E4-M2,9378,7,682,12,19,1
64,12,Normal-E1,39195,20,26,14,20,1
64,12,K4/H4-E1,27587,10,26,14,20,1
64,12,K4/H4-E4,19630,10,26,14,20,1
64,12,K3/H3-E4,17566,10,26,14,20,1
64,12,K3/H3-E4-M1,14174,10,26,14,20,1
64,12,K3/H3-E4-M2,11180,10,26,14,20,1
64,13,Normal-E1,33064,17,9302,11,17,1
64,13,K4/H4-E1,19032,4,9302,11,17,1
64,13,K4/H4-E4,15575,4,9302,11,17,1
64,13,K3/H3-E4,14464,4,9302,11,17,1
64,13,K3/H3-E4-M1,11648,4,9302,11,17,1
64,13,K3/H3-E4-M2,8373,4,9302,11,17,1
64,14,Normal-E1,36167,19,14567,12,19,1
64,14,K4/H4-E1,21629,6,14567,12,19,1
64,14,K4/H4-E4,16636,6,14567,12,19,1
64,14,K3/H3-E4,15525,6,14567,12,19,1
64,14,K3/H3-E4-M1,12453,6,14567,12,19,1
64,14,K3/H3-E4-M2,9148,6,14567,12,19,1
64,15,Normal-E1,20667,7,7400,10,7,1
64,15,K4/H4-E1,17473,4,7400,10,7,1
64,15,K4/H4-E4,14016,4,7400,10,7,1
64,15,K3/H3-E4,12905,4,7400,10,7,1
64,15,K3/H3-E4-M1,10345,4,7400,10,7,1
64,15,K3/H3-E4-M2,7968,4,7400,10,7,1
64,16,Normal-E1,48389,30,10839,13,30,1
64,16,K4/H4-E1,24648,8,10839,13,30,1
64,16,K4/H4-E4,18119,8,10839,13,30,1
64,16,K3/H3-E4,16411,8,10839,13,30,1
64,16,K3/H3-E4-M1,13083,8,10839,13,30,1
64,16,K3/H3-E4-M2,10064,8,10839,13,30,1
64,17,Normal-E1,15762,6,6247,7,6,1
64,17,K4/H4-E1,13063,2,6247,7,6,1
64,17,K4/H4-E4,11142,2,6247,7,6,1
64,17,K3/H3-E4,10033,2,6247,7,6,1
64,17,K3/H3-E4-M1,8241,2,6247,7,6,1
64,17,K3/H3-E4-M2,6450,2,6247,7,6,1
64,18,Normal-E1,20191,8,14542,9,8,1
64,18,K4/H4-E1,16471,4,14542,9,8,1
64,18,K4/H4-E4,13014,4,14542,9,8,1
64,18,K3/H3-E4,11905,4,14542,9,8,1
64,18,K3/H3-E4-M1,9601,4,14542,9,8,1
64,18,K3/H3-E4-M2,7626,4,14542,9,8,1
64,19,Normal-E1,31646,16,4724,11,16,1
64,19,K4/H4-E1,20714,6,4724,11,16,1
64,19,K4/H4-E4,15721,6,4724,11,16,1
64,19,K3/H3-E4,14612,6,4724,11,16,1
64,19,K3/H3-E4-M1,11796,6,4724,11,16,1
64,19,K3/H3-E4-M2,8862,6,4724,11,16,1
64,20,Normal-E1,38338,20,14542,13,20,1
64,20,K4/H4-E1,21372,5,14542,13,20,1
64,20,K4/H4-E4,17147,5,14542,13,20,1
64,20,K3/H3-E4,15890,5,14542,13,20,1
64,20,K3/H3-E4-M1,12562,5,14542,13,20,1
64,20,K3/H3-E4-M2,9258,5,14542,13,20,1
64,21,Normal-E1,36029,18,11647,13,18,1
64,21,K4/H4-E1,22017,6,11647,13,18,1
64,21,K4/H4-E4,17024,6,11647,13,18,1
64,21,K3/H3-E4,15915,6,11647,13,18,1
64,21,K3/H3-E4-M1,12587,6,11647,13,18,1
64,21,K3/H3-E4-M2,9593,6,11647,13,18,1
64,22,Normal-E1,16170,6,4724,8,6,1
64,22,K4/H4-E1,13995,3,4724,8,6,1
64,22,K4/H4-E4,11306,3,4724,8,6,1
64,22,K3/H3-E4,10197,3,4724,8,6,1
64,22,K3/H3-E4-M1,8149,3,4724,8,6,1
64,22,K3/H3-E4-M2,7103,3,4724,8,6,1
64,23,Normal-E1,28025,13,16090,10,13,1
64,23,K4/H4-E1,19668,5,16090,10,13,1
64,23,K4/H4-E4,15443,5,16090,10,13,1
64,23,K3/H3-E4,14334,5,16090,10,13,1
64,23,K3/H3-E4-M1,11774,5,16090,10,13,1
64,23,K3/H3-E4-M2,8343,5,16090,10,13,1
64,24,Normal-E1,5690,2,2888,3,2,1
64,24,K4/H4-E1,8120,1,2888,3,2,1
64,24,K4/H4-E4,6967,1,2888,3,2,1
64,24,K3/H3-E4,5858,1,2888,3,2,1
64,24,K3/H3-E4-M1,5090,1,2888,3,2,1
64,24,K3/H3-E4-M2,4783,1,2888,3,2,1
64,25,Normal-E1,10648,3,3073,6,3,1
64,25,K4/H4-E1,11554,2,3073,6,3,1
64,25,K4/H4-E4,9633,2,3073,6,3,1
64,25,K3/H3-E4,8524,2,3073,6,3,1
64,25,K3/H3-E4-M1,6988,2,3073,6,3,1
64,25,K3/H3-E4-M2,6033,2,3073,6,3,1
64,26,Normal-E1,28787,13,8225,12,13,1
64,26,K4/H4-E1,20445,6,8225,12,13,1
64,26,K4/H4-E4,15452,6,8225,12,13,1
64,26,K3/H3-E4,14343,6,8225,12,13,1
64,26,K3/H3-E4-M1,11271,6,8225,12,13,1
64,26,K3/H3-E4-M2,9144,6,8225,12,13,1
64,27,Normal-E1,25022,11,173,10,11,1
64,27,K4/H4-E1,15627,2,173,10,11,1
64,27,K4/H4-E4,13706,2,173,10,11,1
64,27,K3/H3-E4,12597,2,173,10,11,1
64,27,K3/H3-E4-M1,10037,2,173,10,11,1
64,27,K3/H3-E4-M2,7443,2,173,10,11,1
64,28,Normal-E1,27681,14,10593,10,14,1
64,28,K4/H4-E1,18295,5,10593,10,14,1
64,28,K4/H4-E4,14070,5,10593,10,14,1
64,28,K3/H3-E4,12961,5,10593,10,14,1
64,28,K3/H3-E4-M1,10401,5,10593,10,14,1
64,28,K3/H3-E4-M2,8259,5,10593,10,14,1
64,29,Normal-E1,16164,6,14542,7,6,1
64,29,K4/H4-E1,13460,2,14542,7,6,1
64,29,K4/H4-E4,11539,2,14542,7,6,1
64,29,K3/H3-E4,10430,2,14542,7,6,1
64,29,K3/H3-E4-M1,8638,2,14542,7,6,1
64,29,K3/H3-E4-M2,6382,2,14542,7,6,1
64,30,Normal-E1,25556,11,3903,11,11,1
64,30,K4/H4-E1,16686,3,3903,11,11,1
64,30,K4/H4-E4,13997,3,3903,11,11,1
64,30,K3/H3-E4,12888,3,3903,11,11,1
64,30,K3/H3-E4-M1,10072,3,3903,11,11,1
64,30,K3/H3-E4-M2,8068,3,3903,11,11,1
64,31,Normal-E1,34486,19,160,11,19,1
64,31,K4/H4-E1,19476,5,160,11,19,1
64,31,K4/H4-E4,15251,5,160,11,19,1
64,31,K3/H3-E4,14086,5,160,11,19,1
64,31,K3/H3-E4-M1,11270,5,160,11,19,1
64,31,K3/H3-E4-M2,8584,5,160,11,19,1
64,32,Normal-E1,3814,1,4720,2,1,1
64,32,K4/H4-E1,7787,1,4720,2,1,1
64,32,K4/H4-E4,6634,1,4720,2,1,1
64,32,K3/H3-E4,5525,1,4720,2,1,1
64,32,K3/H3-E4-M1,5013,1,4720,2,1,1
64,32,K3/H3-E4-M2,4457,1,4720,2,1,1
64,33,Normal-E1,6315,1,160,4,1,1
64,33,K4/H4-E1,9268,1,160,4,1,1
64,33,K4/H4-E4,8115,1,160,4,1,1
64,33,K3/H3-E4,7006,1,160,4,1,1
64,33,K3/H3-E4-M1,5982,1,160,4,1,1
64,33,K3/H3-E4-M2,5087,1,160,4,1,1
64,34,Normal-E1,27137,13,6247,10,13,1
64,34,K4/H4-E1,17748,4,6247,10,13,1
64,34,K4/H4-E4,14291,4,6247,10,13,1
64,34,K3/H3-E4,13182,4,6247,10,13,1
64,34,K3/H3-E4-M1,10622,4,6247,10,13,1
64,34,K3/H3-E4-M2,7966,4,6247,10,13,1
64,35,Normal-E1,36099,18,7400,13,18,1
64,35,K4/H4-E1,24149,8,7400,13,18,1
64,35,K4/H4-E4,17620,8,7400,13,18,1
64,35,K3/H3-E4,16509,8,7400,13,18,1
64,35,K3/H3-E4-M1,13181,8,7400,13,18,1
64,35,K3/H3-E4-M2,10032,8,7400,13,18,1
64,36,Normal-E1,43131,23,5531,14,23,1
64,36,K4/H4-E1,26542,9,5531,14,23,1
64,36,K4/H4-E4,19245,9,5531,14,23,1
64,36,K3/H3-E4,18136,9,5531,14,23,1
64,36,K3/H3-E4-M1,14552,9,5531,14,23,1
64,36,K3/H3-E4-M2,10753,9,5531,14,23,1
64,37,Normal-E1,50146,28,8225,16,28,1
64,37,K4/H4-E1,25856,7,8225,16,28,1
64,37,K4/H4-E4,19710,7,8225,16,28,1
64,37,K3/H3-E4,19101,9,8225,16,28,1
64,37,K3/H3-E4-M1,15005,9,8225,16,28,1
64,37,K3/H3-E4-M2,11718,9,8225,16,28,1
64,38,Normal-E1,31647,17,10931,10,17,1
64,38,K4/H4-E1,19160,5,10931,10,17,1
64,38,K4/H4-E4,14935,5,10931,10,17,1
64,38,K3/H3-E4,13824,5,10931,10,17,1
64,38,K3/H3-E4-M1,11264,5,10931,10,17,1
64,38,K3/H3-E4-M2,8360,5,10931,10,17,1
64,39,Normal-E1,28393,13,2888,11,13,1
64,39,K4/H4-E1,17457,3,2888,11,13,1
64,39,K4/H4-E4,14768,3,2888,11,13,1
64,39,K3/H3-E4,13659,3,2888,11,13,1
