target_count,seed_j,seed_meas,backend,success,termination_reason,result_index,trial_count,L_BBHT,execution_seconds,wall_seconds,build_seconds,transpile_seconds
256,15,2779077205,NUMPY_FLOAT64,1,SUCCESS,178,13,18,0.002327662077732384,0.006563581060618162,,
256,15,2779077205,QISKIT_AER_STATEVECTOR,1,SUCCESS,178,13,18,0.28781618596985936,0.6398087469860911,0.13580310600809753,0.18966569798067212
256,16,2779077194,NUMPY_FLOAT64,1,SUCCESS,13,9,7,0.001488901674747467,0.005055843037553132,,
256,16,2779077194,QISKIT_AER_STATEVECTOR,1,SUCCESS,13,9,7,0.10510730987880379,0.11180291790515184,0.0,0.0
256,17,2779077195,NUMPY_FLOAT64,1,SUCCESS,225,7,5,0.0006861910223960876,0.0026032530004158616,,
256,17,2779077195,QISKIT_AER_STATEVECTOR,1,SUCCESS,225,7,5,0.058664973941631615,0.06309997790958732,0.0,0.0
256,18,2779077192,NUMPY_FLOAT64,1,SUCCESS,111,6,4,0.0005643526092171669,0.002035224111750722,,
256,18,2779077192,QISKIT_AER_STATEVECTOR,1,SUCCESS,111,6,4,0.0564579589990899,0.060234803007915616,0.0,0.0
256,19,2779077193,NUMPY_FLOAT64,1,SUCCESS,110,3,1,0.00024127017240971327,0.0011880300007760525,,
256,19,2779077193,QISKIT_AER_STATEVECTOR,1,SUCCESS,110,3,1,0.01698501012288034,0.0186127609340474,0.0,0.0
256,20,2779077198,NUMPY_FLOAT64,1,SUCCESS,49,8,6,0.0009940838208422065,0.003445393987931311,,
256,20,2779077198,QISKIT_AER_STATEVECTOR,1,SUCCESS,49,8,6,0.07597863301634789,0.08115059998817742,0.0,0.0
256,21,2779077199,NUMPY_FLOAT64,1,SUCCESS,174,9,8,0.000950863934122026,0.003084731986746192,,
256,21,2779077199,QISKIT_AER_STATEVECTOR,1,SUCCESS,174,9,8,0.09060017694719136,0.09557362704072148,0.0,0.0
256,22,2779077196,NUMPY_FLOAT64,1,SUCCESS,231,8,6,0.0008288291282951832,0.0027475369861349463,,
256,22,2779077196,QISKIT_AER_STATEVECTOR,1,SUCCESS,231,8,6,0.0685686762444675,0.07297293597366661,0.0,0.0
256,23,2779077197,NUMPY_FLOAT64,1,SUCCESS,103,1,0,6.921205203980207e-05,0.0004379510646685958,,
256,23,2779077197,QISKIT_AER_STATEVECTOR,1,SUCCESS,103,1,0,0.0013106151018291712,0.001911624101921916,0.0,0.0
256,24,2779077186,NUMPY_FLOAT64,1,SUCCESS,244,6,4,0.0008199518779292703,0.0030208659591153264,,
256,24,2779077186,QISKIT_AER_STATEVECTOR,1,SUCCESS,244,6,4,0.052863943856209517,0.05683881894219667,0.0,0.0
256,25,2779077187,NUMPY_FLOAT64,1,SUCCESS,79,10,13,0.001664751092903316,0.004447947954759002,,
256,25,2779077187,QISKIT_AER_STATEVECTOR,1,SUCCESS,79,10,13,0.19917274778708816,0.2074173300061375,0.0,0.0
256,26,2779077184,NUMPY_FLOAT64,1,SUCCESS,228,9,7,0.0014548101462423801,0.005166837014257908,,
256,26,2779077184,QISKIT_AER_STATEVECTOR,1,SUCCESS,228,9,7,0.1278381870361045,0.13616256101522595,0.0,0.0
256,27,2779077185,NUMPY_FLOAT64,1,SUCCESS,254,9,10,0.001889687147922814,0.005771287018433213,,
256,27,2779077185,QISKIT_AER_STATEVECTOR,1,SUCCESS,254,9,10,0.16391878994181752,0.17060092894826084,0.0,0.0
256,28,2779077190,NUMPY_FLOAT64,1,SUCCESS,152,12,18,0.0015526770148426294,0.004308685893192887,,
256,28,2779077190,QISKIT_AER_STATEVECTOR,1,SUCCESS,152,12,18,0.24729277018923312,0.2548056460218504,0.0,0.0
256,29,2779077191,NUMPY_FLOAT64,1,SUCCESS,134,2,1,0.00034414499532431364,0.001478472026064992,,
256,29,2779077191,QISKIT_AER_STATEVECTOR,1,SUCCESS,134,2,1,0.022407724056392908,0.02446086599957198,0.0,0.0
256,30,2779077188,NUMPY_FLOAT64,1,SUCCESS,249,3,2,0.0005368361016735435,0.00204822001978755,,
256,30,2779077188,QISKIT_AER_STATEVECTOR,1,SUCCESS,249,3,2,0.03445141506381333,0.036675828974694014,0.0,0.0
256,31,2779077189,NUMPY_FLOAT64,1,SUCCESS,17,13,19,0.0028917337767779827,0.007646125974133611,,
256,31,2779077189,QISKIT_AER_STATEVECTOR,1,SUCCESS,17,13,19,0.30775939812883735,0.318780082045123,0.0,0.0
256,32,2779077242,NUMPY_FLOAT64,1,SUCCESS,48,1,0,5.9342943131923676e-05,0.0004331660456955433,,
256,32,2779077242,QISKIT_AER_STATEVECTOR,1,SUCCESS,48,1,0,0.0013324159663170576,0.0019300070125609636,0.0,0.0
256,33,2779077243,NUMPY_FLOAT64,1,SUCCESS,240,12,11,0.0021361280232667923,0.006798362010158598,,
256,33,2779077243,QISKIT_AER_STATEVECTOR,1,SUCCESS,240,12,11,0.17864864994771779,0.18827951594721526,0.0,0.0
256,34,2779077240,NUMPY_FLOAT64,1,SUCCESS,189,5,3,0.0005932950880378485,0.002268014010041952,,
256,34,2779077240,QISKIT_AER_STATEVECTOR,1,SUCCESS,189,5,3,0.05057756695896387,0.05454934493172914,0.0,0.0
256,35,2779077241,NUMPY_FLOAT64,1,SUCCESS,171,8,8,0.0016393789555877447,0.0053354689152911305,,
256,35,2779077241,QISKIT_AER_STATEVECTOR,1,SUCCESS,171,8,8,0.128413405851461,0.13515210209880024,0.0,0.0
256,36,2779077246,NUMPY_FLOAT64,1,SUCCESS,108,9,9,0.001277439994737506,0.0035914379404857755,,
256,36,2779077246,QISKIT_AER_STATEVECTOR,1,SUCCESS,108,9,9,0.15331310604233295,0.15979918208904564,0.0,0.0
256,37,2779077247,NUMPY_FLOAT64,1,SUCCESS,164,9,11,0.002074809977784753,0.006216737092472613,,
256,37,2779077247,QISKIT_AER_STATEVECTOR,1,SUCCESS,164,9,11,0.12418174010235816,0.12965755304321647,0.0,0.0
256,38,2779077244,NUMPY_FLOAT64,1,SUCCESS,229,6,6,0.0011985978344455361,0.00374694203492254,,
256,38,2779077244,QISKIT_AER_STATEVECTOR,1,SUCCESS,229,6,6,0.08579158294014633,0.08985877700615674,0.0,0.0
256,39,2779077245,NUMPY_FLOAT64,1,SUCCESS,136,1,0,6.38739438727498e-05,0.0004405910149216652,,
256,39,2779077245,QISKIT_AER_STATEVECTOR,1,SUCCESS,136,1,0,0.0013387850485742092,0.0022708990145474672,0.0,0.0
256,40,2779077234,NUMPY_FLOAT64,1,SUCCESS,108,4,1,0.00031226815190166235,0.0013416779693216085,,
256,40,2779077234,QISKIT_AER_STATEVECTOR,1,SUCCESS,108,4,1,0.014253587927669287,0.016367215081118047,0.0,0.0
256,41,2779077235,NUMPY_FLOAT64,1,SUCCESS,102,5,3,0.0007513719610869884,0.0027133459225296974,,
256,41,2779077235,QISKIT_AER_STATEVECTOR,1,SUCCESS,102,5,3,0.04573348490521312,0.04900794103741646,0.0,0.0
256,42,2779077232,NUMPY_FLOAT64,1,SUCCESS,56,6,6,0.001070947153493762,0.0032814129954203963,,
256,42,2779077232,QISKIT_AER_STATEVECTOR,1,SUCCESS,56,6,6,0.11469069716986269,0.12033540999982506,0.0,0.0
256,43,2779077233,NUMPY_FLOAT64,1,SUCCESS,129,8,8,0.0010550760198384523,0.003295065020211041,,
256,43,2779077233,QISKIT_AER_STATEVECTOR,1,SUCCESS,129,8,8,0.15309749683365226,0.15987245296128094,0.0,0.0
256,44,2779077238,NUMPY_FLOAT64,1,SUCCESS,183,5,2,0.0007210990879684687,0.0031576399924233556,,
256,44,2779077238,QISKIT_AER_STATEVECTOR,1,SUCCESS,183,5,2,0.04358466516714543,0.048479974968358874,0.0,0.0
256,45,2779077239,NUMPY_FLOAT64,1,SUCCESS,142,7,2,0.0008699949830770493,0.004054531920701265,,
256,45,2779077239,QISKIT_AER_STATEVECTOR,1,SUCCESS,142,7,2,0.057075321790762246,0.06386963196564466,0.0,0.0
256,46,2779077236,NUMPY_FLOAT64,1,SUCCESS,74,8,6,0.001446391106583178,0.005121891037560999,,
256,46,2779077236,QISKIT_AER_STATEVECTOR,1,SUCCESS,74,8,6,0.10070020298007876,0.10762030293699354,0.0,0.0
256,47,2779077237,NUMPY_FLOAT64,1,SUCCESS,18,2,0,0.00012312293983995914,0.0007086399709805846,,
256,47,2779077237,QISKIT_AER_STATEVECTOR,1,SUCCESS,18,2,0,0.0023701071040704846,0.0034050389658659697,0.0,0.0
256,48,2779077226,NUMPY_FLOAT64,1,SUCCESS,210,5,2,0.0003617348847910762,0.0015589299146085978,,
256,48,2779077226,QISKIT_AER_STATEVECTOR,1,SUCCESS,210,5,2,0.024662424926646054,0.027110056951642036,0.0,0.0
256,49,2779077227,NUMPY_FLOAT64,1,SUCCESS,34,7,5,0.0006545711075887084,0.0023311610566452146,,
256,49,2779077227,QISKIT_AER_STATEVECTOR,1,SUCCESS,34,7,5,0.0678273350931704,0.07185833901166916,0.0,0.0
256,50,2779077224,NUMPY_FLOAT64,1,SUCCESS,89,4,3,0.00041298195719718933,0.0014457409270107746,,
256,50,2779077224,QISKIT_AER_STATEVECTOR,1,SUCCESS,89,4,3,0.051584386033937335,0.05470348603557795,0.0,0.0
